"i","pos_x","pos_y"
28909,-58.4807818,-34.6325221
28910,-58.4807909,-34.6325122
28911,-58.4877923,-34.6325543
28912,-58.4876702,-34.6328158
28913,-58.4871606,-34.6339007
28914,-58.479779,-34.6312605
28915,-58.4676989,-34.6317444
28916,-58.4663304,-34.6313094
28917,-58.4649632,-34.6309008
28918,-58.4579022,-34.6417242
28919,-58.4574401,-34.6421493
28920,-58.4563055,-34.6431902
28921,-58.4553948,-34.644063
28922,-58.4749828,-34.6451856
28923,-58.4741413,-34.6458791
28924,-58.473665,-34.6462637
28925,-58.4723913,-34.6472617
28926,-58.4720042,-34.6475639
28927,-58.4719797,-34.647583
28928,-58.4712662,-34.6481468
28929,-58.4700582,-34.6491249
28930,-58.4718904,-34.6422362
28931,-58.4723566,-34.6418634
28932,-58.4701778,-34.6420711
28933,-58.467776,-34.6439567
28934,-58.4676859,-34.6440318
28935,-58.4637849,-34.6370458
28936,-58.4652401,-34.6374247
28937,-58.4746599,-34.6400472
28938,-58.4747635,-34.6400943
28939,-58.4771116,-34.6417593
28940,-58.4680655,-34.6381596
28941,-58.4703023,-34.6387602
28942,-58.4703845,-34.6387825
28943,-58.4704545,-34.6388028
28944,-58.4745749,-34.6400112
28945,-58.4788965,-34.6305656
28946,-58.4798298,-34.6285319
28947,-58.4803746,-34.6273393
28948,-58.4808259,-34.6263399
28949,-58.4806808,-34.6325208
28950,-58.4245626,-34.6148225
28951,-58.4128689,-34.6124269
28952,-58.4120893,-34.6120693
28953,-58.4957017,-34.6064776
28954,-58.4999363,-34.6089703
28955,-58.4377283,-34.6147535
28956,-58.4377083,-34.6149211
28957,-58.4376871,-34.6150992
28958,-58.437623,-34.6156358
28959,-58.4198002,-34.6158514
28960,-58.4196603,-34.6158521
28961,-58.4196992,-34.6175073
28962,-58.4358448,-34.6194958
28963,-58.4357351,-34.6197843
28964,-58.4356867,-34.6199116
28965,-58.4355865,-34.620174
28966,-58.4278573,-34.6217525
28967,-58.4278892,-34.6215875
28968,-58.4279154,-34.6214521
28969,-58.4279396,-34.6213269
28970,-58.4279706,-34.6211592
28971,-58.4280263,-34.6208578
28972,-58.4284287,-34.6187739
28973,-58.4284097,-34.6186209
28974,-58.428421,-34.6185581
28975,-58.4284431,-34.6184321
28976,-58.4277142,-34.6224625
28977,-58.4277347,-34.6223545
28978,-58.4288843,-34.6149756
28979,-58.4308481,-34.617405
28980,-58.4353483,-34.6152244
28981,-58.4306147,-34.6185641
28982,-58.4331821,-34.62113
28983,-58.4316017,-34.6209987
28984,-58.4310831,-34.6209319
28985,-58.4216166,-34.6146773
28986,-58.4209774,-34.6146409
28987,-58.4205848,-34.6146185
28988,-58.4236798,-34.6147748
28989,-58.4235764,-34.614769
28990,-58.4283283,-34.6150447
28991,-58.4278442,-34.6150022
28992,-58.4277146,-34.6149726
28993,-58.4275886,-34.6149663
28994,-58.4258531,-34.6170149
28995,-58.4253804,-34.6204401
28996,-58.424852,-34.6233175
28997,-58.4245281,-34.6249597
28998,-58.4241354,-34.6266202
28999,-58.4239821,-34.6272795
29000,-58.4276618,-34.6123051
29001,-58.4256432,-34.6204648
29002,-58.4255821,-34.6204591
29003,-58.4231904,-34.6141632
29004,-58.4235476,-34.6127517
29005,-58.4215589,-34.6167626
29006,-58.4225653,-34.616822
29007,-58.4242874,-34.6169319
29008,-58.4244203,-34.6169404
29009,-58.4357831,-34.6193074
29010,-58.4356267,-34.6192738
29011,-58.4354332,-34.6192361
29012,-58.4352117,-34.6191971
29013,-58.4213026,-34.6229321
29014,-58.4211455,-34.6247525
29015,-58.4285311,-34.6148541
29016,-58.4285319,-34.6149003
29017,-58.4699438,-34.6492096
29018,-58.391561,-34.6252306
29019,-58.40804,-34.6090525
29020,-58.4078677,-34.609037
29021,-58.4075204,-34.6090057
29022,-58.4071592,-34.6089742
29023,-58.4070862,-34.6089664
29024,-58.4069919,-34.6089558
29025,-58.4066135,-34.6089232
29026,-58.4062352,-34.6088994
29027,-58.4262442,-34.6149128
29028,-58.4261246,-34.6149097
29029,-58.3715419,-34.5910677
29030,-58.3829154,-34.6246615
29031,-58.4202865,-34.5811197
29032,-58.4203262,-34.5810578
29033,-58.3889566,-34.6112753
29034,-58.3916595,-34.6156895
29035,-58.3916629,-34.6154129
29036,-58.3903595,-34.6167853
29037,-58.3892067,-34.6167293
29038,-58.3916783,-34.6168669
29039,-58.4191635,-34.6128188
29040,-58.4196029,-34.6114632
29041,-58.4196545,-34.6113023
29042,-58.4185238,-34.6142694
29043,-58.4175741,-34.6139821
29044,-58.417439,-34.6139362
29045,-58.4134265,-34.612606
29046,-58.4147857,-34.6130501
29047,-58.4139329,-34.612773
29048,-58.4135878,-34.612662
29049,-58.4167852,-34.6122265
29050,-58.4172524,-34.61113
29051,-58.4172908,-34.6110387
29052,-58.3915213,-34.6156763
29053,-58.3903895,-34.6156216
29054,-58.3874842,-34.6155266
29055,-58.3859052,-34.6154824
29056,-58.4133725,-34.6127051
29057,-58.415325,-34.6118657
29058,-58.4157621,-34.6109362
29059,-58.415257,-34.6120126
29060,-58.415263,-34.6119994
29061,-58.3811236,-34.6330733
29062,-58.4649941,-34.5739778
29063,-58.4671918,-34.5740134
29064,-58.4680496,-34.5744972
29065,-58.3720408,-34.6101307
29066,-58.376163,-34.6127542
29067,-58.3760728,-34.6127486
29068,-58.3759509,-34.6127406
29069,-58.3756315,-34.6127165
29070,-58.3751279,-34.61268
29071,-58.3798672,-34.6176074
29072,-58.3800568,-34.6176206
29073,-58.3801737,-34.6176269
29074,-58.3802636,-34.617628
29075,-58.380676,-34.6176275
29076,-58.3745355,-34.6100095
29077,-58.3746814,-34.6100893
29078,-58.374739,-34.6101183
29079,-58.374713,-34.6102749
29080,-58.3746784,-34.6102204
29081,-58.3746679,-34.6102065
29082,-58.3746548,-34.6101893
29083,-58.3747657,-34.6101322
29084,-58.3748706,-34.6101953
29085,-58.3749191,-34.6102321
29086,-58.3749472,-34.610257
29087,-58.374966,-34.6102774
29088,-58.3749814,-34.6103015
29089,-58.3749888,-34.6103182
29090,-58.3749908,-34.6103394
29091,-58.3749379,-34.6104191
29092,-58.3749144,-34.6104242
29093,-58.3748877,-34.6104258
29094,-58.374844,-34.6104129
29095,-58.3748212,-34.6104005
29096,-58.3747992,-34.610385
29097,-58.374778,-34.6103653
29098,-58.3747595,-34.6103447
29099,-58.374738,-34.610316
29100,-58.3802724,-34.6174871
29101,-58.3803211,-34.6165158
29102,-58.3803245,-34.6164111
29103,-58.3803279,-34.6163284
29104,-58.380356,-34.6153214
29105,-58.3803608,-34.6152308
29106,-58.3803655,-34.6151456
29107,-58.3803755,-34.614964
29108,-58.3804131,-34.6142816
29109,-58.3804186,-34.6141823
29110,-58.3798362,-34.6184843
29111,-58.3798635,-34.6177193
29112,-58.3802403,-34.6183945
29113,-58.3802428,-34.6182392
29114,-58.3802459,-34.6180546
29115,-58.3802466,-34.6180113
29116,-58.3802473,-34.6179714
29117,-58.3802548,-34.6178378
29118,-58.3802593,-34.6177585
29119,-58.3760438,-34.614996
29120,-58.3759776,-34.616215
29121,-58.3809444,-34.6118456
29122,-58.3810646,-34.6118545
29123,-58.3810997,-34.611857
29124,-58.3811322,-34.6118593
29125,-58.381238,-34.611867
29126,-58.3814813,-34.6118848
29127,-58.3817483,-34.6119042
29128,-58.3819391,-34.6119181
29129,-58.3847755,-34.6121428
29130,-58.4909443,-34.5929529
29131,-58.4909578,-34.5929551
29132,-58.4909709,-34.5929615
29133,-58.4911633,-34.5930716
29134,-58.4912367,-34.5930945
29135,-58.4958223,-34.593328
29136,-58.4957981,-34.593356
29137,-58.4957674,-34.5933915
29138,-58.4957443,-34.5934182
29139,-58.496154,-34.5811726
29140,-58.4973274,-34.5818969
29141,-58.4782018,-34.5826358
29142,-58.4781438,-34.5825166
29143,-58.478122,-34.582432
29144,-58.4781126,-34.5823458
29145,-58.4781157,-34.5822594
29146,-58.4781287,-34.5821844
29147,-58.4781511,-34.5821109
29148,-58.4776671,-34.5818939
29149,-58.4795319,-34.5753195
29150,-58.4796191,-34.5753895
29151,-58.4660679,-34.5789585
29152,-58.4660699,-34.5788983
29153,-58.4660808,-34.5788454
29154,-58.4662629,-34.5783586
29155,-58.4670324,-34.5774368
29156,-58.3695469,-34.6123269
29157,-58.3694158,-34.6123239
29158,-58.3788762,-34.6263949
29159,-58.3788915,-34.6263543
29160,-58.368978,-34.6170857
29161,-58.3697468,-34.6241649
29162,-58.3705916,-34.6242186
29163,-58.3709545,-34.6242416
29164,-58.3695222,-34.6178113
29165,-58.3695068,-34.617906
29166,-58.3693764,-34.6182199
29167,-58.3693047,-34.6183743
29168,-58.3807642,-34.6221506
29169,-58.3804585,-34.6221469
29170,-58.3701733,-34.6184235
29171,-58.3700515,-34.6199491
29172,-58.3699912,-34.6206475
29173,-58.3696544,-34.6176692
29174,-58.3696148,-34.6177205
29175,-58.3697326,-34.6252779
29176,-58.3682107,-34.6252084
29177,-58.3680741,-34.6252094
29178,-58.3807663,-34.6197529
29179,-58.3809362,-34.6197502
29180,-58.3697546,-34.6229342
29181,-58.3705183,-34.622999
29182,-58.374104,-34.6232911
29183,-58.3755516,-34.6233767
29184,-58.3785973,-34.6236101
29185,-58.3797652,-34.6237123
29186,-58.3691226,-34.6183566
29187,-58.3687978,-34.6183157
29188,-58.3683755,-34.6206137
29189,-58.3685306,-34.6206178
29190,-58.3714319,-34.6206888
29191,-58.3728549,-34.6207203
29192,-58.3822312,-34.627343
29193,-58.3692544,-34.6184984
29194,-58.3684865,-34.619292
29195,-58.368591,-34.6184391
29196,-58.3685946,-34.61841
29197,-58.5003454,-34.5824508
29198,-58.501121,-34.5816156
29199,-58.5016459,-34.5810585
29200,-58.5016705,-34.5810304
29201,-58.5017496,-34.5809398
29202,-58.5017938,-34.5808892
29203,-58.5018354,-34.5808723
29204,-58.4615173,-34.6444699
29205,-58.4615403,-34.6445818
29206,-58.4616467,-34.6448318
29207,-58.4616446,-34.6449127
29208,-58.4615987,-34.6449781
29209,-58.4614677,-34.645085
29210,-58.4571932,-34.6486925
29211,-58.4562279,-34.6495208
29212,-58.4212643,-34.5707191
29213,-58.4212952,-34.5707547
29214,-58.3927272,-34.652217
29215,-58.4346602,-34.5535066
29216,-58.4346446,-34.5534621
29217,-58.4346385,-34.5534182
29218,-58.4584238,-34.6730252
29219,-58.4585159,-34.6728908
29220,-58.4586515,-34.6727843
29221,-58.4588189,-34.6727147
29222,-58.4590036,-34.672688
29223,-58.4056255,-34.6294547
29224,-58.405186,-34.6287456
29225,-58.4053883,-34.629037
29226,-58.4054492,-34.6291866
29227,-58.3911933,-34.6270222
29228,-58.3912687,-34.6260646
29229,-58.385741,-34.6270538
29230,-58.3859313,-34.6270605
29231,-58.385973,-34.6270619
29232,-58.3862493,-34.6270716
29233,-58.3862563,-34.6270718
29234,-58.3865373,-34.6270817
29235,-58.3865881,-34.6270835
29236,-58.386689,-34.627087
29237,-58.3869447,-34.627096
29238,-58.3869775,-34.6270971
29239,-58.3894484,-34.6272025
29240,-58.3891055,-34.6271887
29241,-58.3913905,-34.6272478
29242,-58.3914254,-34.6272484
29243,-58.3914747,-34.6272491
29244,-58.3879025,-34.6271341
29245,-58.389493,-34.6225965
29246,-58.3890535,-34.6225682
29247,-58.389895,-34.6226218
29248,-58.3897953,-34.6226153
29249,-58.3885776,-34.6225381
29250,-58.3880698,-34.6225135
29251,-58.3871862,-34.6224544
29252,-58.3847098,-34.6223141
29253,-58.3846524,-34.6223111
29254,-58.3843706,-34.6222988
29255,-58.3829579,-34.6222354
29256,-58.4173488,-34.6274368
29257,-58.3921503,-34.6273968
29258,-58.3918795,-34.6286915
29259,-58.4162453,-34.6279104
29260,-58.4159381,-34.6278755
29261,-58.4133466,-34.6276855
29262,-58.3895613,-34.6267883
29263,-58.3907971,-34.6269771
29264,-58.387221,-34.6261745
29265,-58.3872313,-34.6261325
29266,-58.3871896,-34.6248459
29267,-58.3872001,-34.6270014
29268,-58.3872146,-34.6266438
29269,-58.3856933,-34.6284127
29270,-58.3855985,-34.6299497
29271,-58.3855208,-34.6311209
29272,-58.389832,-34.6232333
29273,-58.3898051,-34.6236404
29274,-58.3897884,-34.6238985
29275,-58.3897101,-34.6246473
29276,-58.3896941,-34.6247959
29277,-58.3891531,-34.6302006
29278,-58.3890163,-34.6314274
29279,-58.388776,-34.6336239
29280,-58.3887586,-34.6336818
29281,-58.3887318,-34.6337357
29282,-58.4119413,-34.6275612
29283,-58.4096389,-34.6255231
29284,-58.3886594,-34.6226669
29285,-58.3886166,-34.6229144
29286,-58.3885896,-34.6230561
29287,-58.3885118,-34.6235211
29288,-58.3883973,-34.6249282
29289,-58.3883244,-34.6261994
29290,-58.387939,-34.6301035
29291,-58.3878114,-34.6313302
29292,-58.387793,-34.6313872
29293,-58.3876529,-34.6334524
29294,-58.5036403,-34.60642
29295,-58.470422,-34.6185045
29296,-58.469858,-34.6197718
29297,-58.4698462,-34.6198012
29298,-58.4694164,-34.6207758
29299,-58.4693578,-34.6209075
29300,-58.4690314,-34.6216788
29301,-58.468931,-34.621914
29302,-58.4685393,-34.6227758
29303,-58.4685047,-34.6228505
29304,-58.4684834,-34.6228989
29305,-58.4817164,-34.6032014
29306,-58.4824978,-34.6022332
29307,-58.4837613,-34.6028439
29308,-58.4710857,-34.6046989
29309,-58.4703094,-34.6057221
29310,-58.4695393,-34.6067269
29311,-58.4680693,-34.6086448
29312,-58.4008847,-34.5783675
29313,-58.4008469,-34.5783739
29314,-58.4008041,-34.5783779
29315,-58.400746,-34.5783793
29316,-58.4007038,-34.5783757
29317,-58.4006605,-34.5783684
29318,-58.4006227,-34.5783594
29319,-58.4005882,-34.5783477
29320,-58.4005515,-34.5783337
29321,-58.4005175,-34.5783188
29322,-58.4004967,-34.5783065
29323,-58.4004608,-34.5782757
29324,-58.4004509,-34.5782617
29325,-58.4004405,-34.5782439
29326,-58.400432,-34.5782249
29327,-58.4004241,-34.5781979
29328,-58.4004093,-34.5780806
29329,-58.4004011,-34.5779479
29330,-58.4004032,-34.5779005
29331,-58.4004065,-34.5778599
29332,-58.400412,-34.5778234
29333,-58.4004328,-34.5777453
29334,-58.4004531,-34.5776948
29335,-58.4006173,-34.5773805
29336,-58.4006688,-34.57732
29337,-58.4006962,-34.5772884
29338,-58.4007422,-34.5772505
29339,-58.4008058,-34.5772126
29340,-58.4008759,-34.5771802
29341,-58.400957,-34.5771639
29342,-58.4011017,-34.5771612
29343,-58.4389062,-34.5452688
29344,-58.4389361,-34.5452978
29345,-58.4901834,-34.6684972
29346,-58.4902297,-34.6685359
29347,-58.4904524,-34.6687825
29348,-58.4906152,-34.6691493
29349,-58.4906755,-34.6692342
29350,-58.491143,-34.669612
29351,-58.4912253,-34.6696503
29352,-58.4914077,-34.6697353
29353,-58.4917858,-34.6699114
29354,-58.4434413,-34.6511556
29355,-58.4433097,-34.6511493
29356,-58.443205,-34.6511346
29357,-58.4431476,-34.6511266
29358,-58.4637546,-34.6691638
29359,-58.4638851,-34.6691805
29360,-58.4640032,-34.6692292
29361,-58.4640976,-34.6693052
29362,-58.4641592,-34.6694013
29363,-58.4641822,-34.6695083
29364,-58.4641643,-34.669616
29365,-58.4540693,-34.650206
29366,-58.4542742,-34.6502183
29367,-58.4543587,-34.6502325
29368,-58.4544324,-34.6502565
29369,-58.4544698,-34.6502796
29370,-58.4545083,-34.6503099
29371,-58.454541,-34.6503466
29372,-58.4350062,-34.6460761
29373,-58.4357783,-34.643848
29374,-58.4357962,-34.6437965
29375,-58.436234,-34.6425338
29376,-58.4287302,-34.6584931
29377,-58.4296154,-34.6589768
29378,-58.4176683,-34.6498768
29379,-58.417706,-34.6506444
29380,-58.4176735,-34.6508652
29381,-58.4239666,-34.6501698
29382,-58.431289,-34.6409679
29383,-58.4310683,-34.6420323
29384,-58.4259849,-34.6456893
29385,-58.425816,-34.6458629
29386,-58.4254049,-34.6274974
29387,-58.4315765,-34.6332254
29388,-58.4313159,-34.6330468
29389,-58.4312335,-34.6329928
29390,-58.4285023,-34.6315709
29391,-58.4282995,-34.6315641
29392,-58.4272021,-34.6315258
29393,-58.4297185,-34.6319613
29394,-58.426022,-34.6314868
29395,-58.4332899,-34.6341222
29396,-58.4292789,-34.6317053
29397,-58.4291911,-34.6316555
29398,-58.4291151,-34.6316277
29399,-58.429043,-34.6316131
29400,-58.4289207,-34.6315935
29401,-58.4287751,-34.6315789
29402,-58.4263254,-34.6250649
29403,-58.4235215,-34.6248997
29404,-58.4241505,-34.6249489
29405,-58.4243424,-34.624954
29406,-58.4331589,-34.6343798
29407,-58.4337951,-34.628011
29408,-58.4336405,-34.6279881
29409,-58.4337408,-34.6282487
29410,-58.4335024,-34.6293481
29411,-58.4334279,-34.6296734
29412,-58.4329065,-34.6325008
29413,-58.4328791,-34.6327439
29414,-58.4328609,-34.6328977
29415,-58.432807,-34.6333841
29416,-58.4327583,-34.6338102
29417,-58.4338916,-34.6275945
29418,-58.4338671,-34.6277002
29419,-58.4338172,-34.6279156
29420,-58.4330109,-34.6314681
29421,-58.4329308,-34.6322964
29422,-58.4325472,-34.6349205
29423,-58.4332624,-34.6303955
29424,-58.4324021,-34.6356144
29425,-58.4322972,-34.6360998
29426,-58.4322725,-34.6362376
29427,-58.4321243,-34.6369662
29428,-58.425695,-34.6317448
29429,-58.4257173,-34.6316575
29430,-58.4261726,-34.6296148
29431,-58.4270767,-34.6255832
29432,-58.4270834,-34.625537
29433,-58.4266155,-34.6276179
29434,-58.4266977,-34.627263
29435,-58.4263055,-34.6290223
29436,-58.4189287,-34.6305056
29437,-58.4194235,-34.6305629
29438,-58.4228662,-34.6310381
29439,-58.4345614,-34.6259033
29440,-58.4352691,-34.6259396
29441,-58.4300508,-34.6254471
29442,-58.4308582,-34.62553
29443,-58.4310662,-34.6255514
29444,-58.4247237,-34.6267094
29445,-58.4246182,-34.6266934
29446,-58.4221873,-34.6263254
29447,-58.4220457,-34.6263034
29448,-58.4218989,-34.6262806
29449,-58.4202347,-34.6260361
29450,-58.4192077,-34.6258934
29451,-58.4315788,-34.6323077
29452,-58.4315563,-34.6312376
29453,-58.4317883,-34.6301621
29454,-58.4318587,-34.6298691
29455,-58.412041,-34.6229538
29456,-58.4121606,-34.6229716
29457,-58.4191789,-34.630426
29458,-58.4198733,-34.6277566
29459,-58.419918,-34.6275528
29460,-58.4205454,-34.6246931
29461,-58.3931999,-34.6182098
29462,-58.3932173,-34.619132
29463,-58.3932177,-34.6192533
29464,-58.4303951,-34.6241025
29465,-58.4304253,-34.6239786
29466,-58.428714,-34.6308341
29467,-58.4192384,-34.6227055
29468,-58.4136939,-34.622079
29469,-58.4134402,-34.6220446
29470,-58.4127455,-34.6219166
29471,-58.4125983,-34.6218949
29472,-58.4125103,-34.6218821
29473,-58.4124082,-34.6218654
29474,-58.4122964,-34.6218491
29475,-58.4109225,-34.62159
29476,-58.4301286,-34.6310433
29477,-58.4273729,-34.6306637
29478,-58.4359189,-34.6270411
29479,-58.440292,-34.6276673
29480,-58.4406218,-34.6277076
29481,-58.4413322,-34.6278114
29482,-58.4225481,-34.6334541
29483,-58.4222356,-34.6346797
29484,-58.4219205,-34.6359461
29485,-58.4208983,-34.6397303
29486,-58.4184831,-34.634329
29487,-58.433182,-34.6334021
29488,-58.4345808,-34.6327306
29489,-58.4343984,-34.6327483
29490,-58.4342408,-34.6327555
29491,-58.4340732,-34.6327489
29492,-58.4339438,-34.6327158
29493,-58.4338552,-34.6326865
29494,-58.4337902,-34.6326567
29495,-58.4337191,-34.6326153
29496,-58.4336386,-34.6325767
29497,-58.41235,-34.6219484
29498,-58.4213635,-34.6333241
29499,-58.4211393,-34.6345994
29500,-58.4208504,-34.6358287
29501,-58.4195408,-34.6394945
29502,-58.4305823,-34.6239978
29503,-58.4288906,-34.6237722
29504,-58.4290718,-34.6343549
29505,-58.4287694,-34.6355102
29506,-58.428576,-34.6363563
29507,-58.427958,-34.6387671
29508,-58.4276795,-34.639809
29509,-58.4353524,-34.6296131
29510,-58.4393404,-34.63041
29511,-58.4396073,-34.6305545
29512,-58.4406507,-34.6311074
29513,-58.4408981,-34.631242
29514,-58.4416438,-34.6316575
29515,-58.434851,-34.6317395
29516,-58.4368716,-34.6330599
29517,-58.4277725,-34.6288653
29518,-58.4291502,-34.6286921
29519,-58.4293247,-34.6287172
29520,-58.4304555,-34.62889
29521,-58.4320386,-34.6291239
29522,-58.4616587,-34.6712655
29523,-58.4618471,-34.6708734
29524,-58.4622566,-34.6705378
29525,-58.4623973,-34.6703948
29526,-58.4625338,-34.6702371
29527,-58.4616482,-34.6712736
29528,-58.4613385,-34.671518
29529,-58.460949,-34.6718235
29530,-58.4607065,-34.6720154
29531,-58.460476,-34.6721954
29532,-58.4603887,-34.6722633
29533,-58.4601767,-34.6724349
29534,-58.4600223,-34.6725629
29535,-58.4598912,-34.6727058
29536,-58.4598641,-34.6727491
29537,-58.4597891,-34.6728675
29538,-58.4596593,-34.6731921
29539,-58.4690183,-34.6287935
29540,-58.3677849,-34.607015
29541,-58.3691664,-34.6018073
29542,-58.369281,-34.6018256
29543,-58.3701502,-34.6018718
29544,-58.3666155,-34.60799
29545,-58.3667191,-34.6071023
29546,-58.3667246,-34.6070564
29547,-58.3668395,-34.6063009
29548,-58.3657477,-34.6179207
29549,-58.3657365,-34.6176095
29550,-58.3657432,-34.6175535
29551,-58.3657554,-34.6174508
29552,-58.3658139,-34.6169591
29553,-58.3658405,-34.6167357
29554,-58.3658958,-34.6162717
29555,-58.3659142,-34.6161172
29556,-58.3659714,-34.61562
29557,-58.3660171,-34.6152525
29558,-58.3660355,-34.6150979
29559,-58.3660514,-34.6149644
29560,-58.3661653,-34.6140594
29561,-58.3661854,-34.6138955
29562,-58.3663264,-34.6127445
29563,-58.3663357,-34.6126685
29564,-58.3663409,-34.6125965
29565,-58.3663409,-34.6125342
29566,-58.3663379,-34.6124696
29567,-58.3663135,-34.612349
29568,-58.3663005,-34.6122846
29569,-58.366238,-34.6114281
29570,-58.3662704,-34.6110521
29571,-58.3662916,-34.6108795
29572,-58.3663583,-34.6103528
29573,-58.3664632,-34.6092821
29574,-58.3664819,-34.6091453
29575,-58.3665332,-34.6087498
29576,-58.3665863,-34.6082698
29577,-58.3666068,-34.6080799
29578,-58.3637496,-34.6241953
29579,-58.3637969,-34.6241676
29580,-58.3638308,-34.6241447
29581,-58.3638612,-34.6241244
29582,-58.3639317,-34.6240768
29583,-58.3640033,-34.6240226
29584,-58.364088,-34.6239538
29585,-58.3642772,-34.6237875
29586,-58.3638848,-34.6251223
29587,-58.3638436,-34.6251211
29588,-58.3636558,-34.6251159
29589,-58.3635706,-34.6251135
29590,-58.3635003,-34.625112
29591,-58.3631097,-34.6251021
29592,-58.3666757,-34.6168739
29593,-58.3667691,-34.6160478
29594,-58.3667396,-34.6163075
29595,-58.3667258,-34.616429
29596,-58.3666859,-34.6167806
29597,-58.36638,-34.6193177
29598,-58.3663514,-34.6195409
29599,-58.3663228,-34.6197886
29600,-58.3662843,-34.6201077
29601,-58.3662577,-34.620301
29602,-58.3662382,-34.6204429
29603,-58.3662255,-34.6204998
29604,-58.3661651,-34.6207707
29605,-58.3675712,-34.6089078
29606,-58.3675518,-34.6090184
29607,-58.3675388,-34.6091448
29608,-58.3673573,-34.6109104
29609,-58.3659761,-34.6239964
29610,-58.3692555,-34.6110547
29611,-58.3692795,-34.6100837
29612,-58.3692803,-34.6100529
29613,-58.3692869,-34.6099126
29614,-58.3692979,-34.609619
29615,-58.3693029,-34.6095516
29616,-58.3693016,-34.6095205
29617,-58.3692938,-34.6094689
29618,-58.3692763,-34.6094292
29619,-58.3692608,-34.6094052
29620,-58.3668609,-34.6145686
29621,-58.3630412,-34.6177089
29622,-58.3630938,-34.6177349
29623,-58.3632061,-34.6177811
29624,-58.3632847,-34.6178054
29625,-58.3633464,-34.6178239
29626,-58.3657363,-34.6180244
29627,-58.3648549,-34.6179464
29628,-58.3633524,-34.6178501
29629,-58.3632731,-34.6178565
29630,-58.363161,-34.6178691
29631,-58.3630846,-34.6178905
29632,-58.3629851,-34.6179349
29633,-58.3628952,-34.6179733
29634,-58.3628433,-34.6179895
29635,-58.3628034,-34.6179965
29636,-58.3627665,-34.6179997
29637,-58.3627279,-34.6180032
29638,-58.3626669,-34.618006
29639,-58.3621847,-34.6179654
29640,-58.3620741,-34.6179566
29641,-58.3619984,-34.6179515
29642,-58.3678852,-34.5992057
29643,-58.3679428,-34.5989975
29644,-58.3679851,-34.5988249
29645,-58.3680605,-34.5985892
29646,-58.3681648,-34.5981822
29647,-58.368242,-34.5979166
29648,-58.3683839,-34.5975002
29649,-58.3685347,-34.5970459
29650,-58.3688907,-34.5960568
29651,-58.3695173,-34.5942993
29652,-58.3696266,-34.5939302
29653,-58.3698128,-34.5934326
29654,-58.3698366,-34.5933634
29655,-58.3700999,-34.5926231
29656,-58.3701113,-34.5925894
29657,-58.3701392,-34.5924638
29658,-58.3701937,-34.5922248
29659,-58.3702439,-34.5919346
29660,-58.3673048,-34.5983755
29661,-58.3676871,-34.5983963
29662,-58.3640817,-34.5980724
29663,-58.364206,-34.5980804
29664,-58.3641946,-34.5981849
29665,-58.3640665,-34.5981801
29666,-58.3639475,-34.5981781
29667,-58.3639191,-34.5981817
29668,-58.3638928,-34.5981882
29669,-58.363867,-34.5981984
29670,-58.3638443,-34.5982092
29671,-58.3638249,-34.5982196
29672,-58.3638078,-34.5982322
29673,-58.3637922,-34.598245
29674,-58.3637755,-34.5982639
29675,-58.3637601,-34.5982897
29676,-58.3652061,-34.5981621
29677,-58.3659227,-34.5983027
29678,-58.3656115,-34.5982845
29679,-58.3654939,-34.5982741
29680,-58.3651104,-34.5982492
29681,-58.3641878,-34.5982912
29682,-58.3641236,-34.5988718
29683,-58.364116,-34.598909
29684,-58.3641049,-34.5989475
29685,-58.3634003,-34.6046726
29686,-58.3634386,-34.5988945
29687,-58.3633697,-34.5988793
29688,-58.3633059,-34.5988616
29689,-58.3631917,-34.5988262
29690,-58.363145,-34.5988055
29691,-58.3631154,-34.5987859
29692,-58.3630813,-34.5987548
29693,-58.363059,-34.5987243
29694,-58.3630435,-34.5986938
29695,-58.3630331,-34.5986663
29696,-58.3630286,-34.5986395
29697,-58.3630286,-34.5986187
29698,-58.4727936,-34.5673517
29699,-58.4733425,-34.5667411
29700,-58.4742307,-34.5672556
29701,-58.474513,-34.567364
29702,-58.4734939,-34.566657
29703,-58.4738892,-34.5669052
29704,-58.474934,-34.5676189
29705,-58.4668144,-34.5638003
29706,-58.4723251,-34.5661167
29707,-58.4714596,-34.565586
29708,-58.4715639,-34.5654921
29709,-58.4720836,-34.5658016
29710,-58.4710789,-34.5663135
29711,-58.4711577,-34.5663559
29712,-58.4717732,-34.5667245
29713,-58.4736929,-34.5678941
29714,-58.4746152,-34.5684593
29715,-58.4764405,-34.5695672
29716,-58.4766164,-34.5696744
29717,-58.4783115,-34.570702
29718,-58.4784147,-34.5707646
29719,-58.4793328,-34.5713254
29720,-58.4835879,-34.5739089
29721,-58.47242,-34.5660977
29722,-58.4724055,-34.5661073
29723,-58.4723805,-34.5661152
29724,-58.4726182,-34.5641112
29725,-58.4729499,-34.5637552
29726,-58.470174,-34.5618835
29727,-58.4710951,-34.5624122
29728,-58.4670838,-34.5538252
29729,-58.4687694,-34.5546962
29730,-58.4696648,-34.5551609
29731,-58.4386475,-34.64906
29732,-58.4392223,-34.6486036
29733,-58.4394222,-34.6484366
29734,-58.4394581,-34.6483828
29735,-58.4394631,-34.6483741
29736,-58.4394862,-34.6483221
29737,-58.4340553,-34.66957
29738,-58.433996,-34.6694992
29739,-58.4329016,-34.6681927
29740,-58.4658158,-34.6769705
